BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS783_c00001_NODE_1_...cluster125	c05843_NODE_58..	NODE_5843_length_8779_cov_0.956657	terpene	Terpene		
CS783_c00001_NODE_1_...cluster131	c06096_NODE_60..	NODE_6096_length_8459_cov_1.530605	terpene	Terpene		
CS783_c00001_NODE_1_...cluster132	c06141_NODE_61..	NODE_6141_length_8406_cov_5.501389	terpene	Terpene		
CS783_c00001_NODE_1_...cluster135	c06420_NODE_64..	NODE_6420_length_8150_cov_1.020067	terpene	Terpene		
CS783_c00001_NODE_1_...cluster136	c06900_NODE_69..	NODE_6900_length_7683_cov_1.433695	terpene	Terpene		
CS783_c00001_NODE_1_...cluster140	c07388_NODE_73..	NODE_7388_length_7286_cov_1.947618	terpene	Terpene		
CS783_c00001_NODE_1_...cluster142	c07648_NODE_76..	NODE_7648_length_7101_cov_3.256237	terpene	Terpene		
CS783_c00001_NODE_1_...cluster144	c07816_NODE_78..	NODE_7816_length_6982_cov_2.121663	terpene	Terpene		
CS783_c00001_NODE_1_...cluster149	c08562_NODE_85..	NODE_8562_length_6505_cov_5.520226	terpene	Terpene		
CS783_c00001_NODE_1_...cluster150	c08600_NODE_86..	NODE_8600_length_6488_cov_1.314730	terpene	Terpene		
CS783_c00001_NODE_1_...cluster151	c08729_NODE_87..	NODE_8729_length_6408_cov_3.181977	terpene	Terpene		
CS783_c00001_NODE_1_...cluster153	c09072_NODE_90..	NODE_9072_length_6217_cov_1.815764	terpene	Terpene		
CS783_c00001_NODE_1_...cluster158	c10830_NODE_10..	NODE_10830_length_5452_cov_1.661596	terpene	Terpene		
CS783_c00001_NODE_1_...cluster159	c11652_NODE_11..	NODE_11652_length_5179_cov_5.466152	terpene	Terpene		
CS783_c00001_NODE_1_...cluster161	c12130_NODE_12..	NODE_12130_length_5043_cov_1.637714	terpene	Terpene		
