BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS202_c00001_NODE_1_...cluster132	c03391_NODE_33..	NODE_3391_length_15067_cov_3.265930	other	Others		
CS202_c00001_NODE_1_...cluster133	c03419_NODE_34..	NODE_3419_length_14999_cov_7.042227	terpene	Terpene		
CS202_c00001_NODE_1_...cluster134	c03504_NODE_35..	NODE_3504_length_14679_cov_4.010445	terpene	Terpene		
CS202_c00001_NODE_1_...cluster135	c03564_NODE_35..	NODE_3564_length_14487_cov_2.090251	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster136	c03572_NODE_35..	NODE_3572_length_14471_cov_3.072783	terpene	Terpene		
CS202_c00001_NODE_1_...cluster137	c03608_NODE_36..	NODE_3608_length_14344_cov_2.152423	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster138	c03614_NODE_36..	NODE_3614_length_14331_cov_1.635384	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster139	c03625_NODE_36..	NODE_3625_length_14284_cov_1.728191	terpene	Terpene		
CS202_c00001_NODE_1_...cluster140	c03665_NODE_36..	NODE_3665_length_14116_cov_4.234899	other	Others		
CS202_c00001_NODE_1_...cluster141	c03667_NODE_36..	NODE_3667_length_14115_cov_1.465542	terpene	Terpene		
CS202_c00001_NODE_1_...cluster142	c03746_NODE_37..	NODE_3746_length_13837_cov_3.003136	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster143	c04193_NODE_41..	NODE_4193_length_12470_cov_2.120230	terpene	Terpene		
CS202_c00001_NODE_1_...cluster144	c04195_NODE_41..	NODE_4195_length_12465_cov_2.192819	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster145	c04305_NODE_43..	NODE_4305_length_12218_cov_3.416591	terpene	Terpene		
CS202_c00001_NODE_1_...cluster146	c04353_NODE_43..	NODE_4353_length_12106_cov_2.734285	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster147	c04508_NODE_45..	NODE_4508_length_11758_cov_1.420686	terpene	Terpene		
CS202_c00001_NODE_1_...cluster148	c04596_NODE_45..	NODE_4596_length_11512_cov_1.859816	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster149	c04857_NODE_48..	NODE_4857_length_10933_cov_2.675180	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster150	c04982_NODE_49..	NODE_4982_length_10678_cov_3.746849	terpene	Terpene		
CS202_c00001_NODE_1_...cluster151	c05002_NODE_50..	NODE_5002_length_10635_cov_7.274553	other	Others		
CS202_c00001_NODE_1_...cluster152	c05102_NODE_51..	NODE_5102_length_10427_cov_2.837282	terpene	Terpene		
CS202_c00001_NODE_1_...cluster153	c05390_NODE_53..	NODE_5390_length_9914_cov_2.430060	lassopeptide	RiPPs		
CS202_c00001_NODE_1_...cluster154	c05598_NODE_55..	NODE_5598_length_9589_cov_2.863771	terpene	Terpene		
CS202_c00001_NODE_1_...cluster155	c05664_NODE_56..	NODE_5664_length_9489_cov_2.347148	terpene	Terpene		
CS202_c00001_NODE_1_...cluster156	c05797_NODE_57..	NODE_5797_length_9288_cov_3.807990	terpene	Terpene		
CS202_c00001_NODE_1_...cluster157	c05875_NODE_58..	NODE_5875_length_9183_cov_4.844413	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster158	c06195_NODE_61..	NODE_6195_length_8764_cov_1.296283	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster159	c06204_NODE_62..	NODE_6204_length_8755_cov_22.145341	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster160	c06671_NODE_66..	NODE_6671_length_8213_cov_5.125526	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster161	c06693_NODE_66..	NODE_6693_length_8193_cov_1.294694	terpene	Terpene		
CS202_c00001_NODE_1_...cluster162	c06833_NODE_68..	NODE_6833_length_8020_cov_1.171671	terpene	Terpene		
CS202_c00001_NODE_1_...cluster163	c07084_NODE_70..	NODE_7084_length_7789_cov_2.938267	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster164	c07140_NODE_71..	NODE_7140_length_7743_cov_1.872768	terpene	Terpene		
CS202_c00001_NODE_1_...cluster165	c07501_NODE_75..	NODE_7501_length_7470_cov_4.424486	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster166	c07639_NODE_76..	NODE_7639_length_7368_cov_23.771440	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster167	c08035_NODE_80..	NODE_8035_length_7091_cov_1.166140	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster168	c08272_NODE_82..	NODE_8272_length_6942_cov_1.860161	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster169	c08619_NODE_86..	NODE_8619_length_6723_cov_4.904033	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster170	c08622_NODE_86..	NODE_8622_length_6722_cov_0.957544	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster171	c08655_NODE_86..	NODE_8655_length_6699_cov_3.541844	lassopeptide	RiPPs		
CS202_c00001_NODE_1_...cluster172	c08722_NODE_87..	NODE_8722_length_6659_cov_2.808634	terpene	Terpene		
CS202_c00001_NODE_1_...cluster173	c08860_NODE_88..	NODE_8860_length_6581_cov_1.539820	terpene	Terpene		
CS202_c00001_NODE_1_...cluster174	c08868_NODE_88..	NODE_8868_length_6574_cov_1.486893	other	Others		
CS202_c00001_NODE_1_...cluster175	c09097_NODE_90..	NODE_9097_length_6455_cov_12.250632	terpene	Terpene		
CS202_c00001_NODE_1_...cluster176	c09236_NODE_92..	NODE_9236_length_6386_cov_1.599457	other	Others		
CS202_c00001_NODE_1_...cluster177	c09266_NODE_92..	NODE_9266_length_6367_cov_1.716667	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster178	c09336_NODE_93..	NODE_9336_length_6338_cov_1.978747	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster179	c09581_NODE_95..	NODE_9581_length_6218_cov_1.665736	terpene	Terpene		
CS202_c00001_NODE_1_...cluster180	c09672_NODE_96..	NODE_9672_length_6179_cov_1.024455	arylpolyene	Others		
CS202_c00001_NODE_1_...cluster181	c09805_NODE_98..	NODE_9805_length_6114_cov_1.700685	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster182	c09999_NODE_99..	NODE_9999_length_6031_cov_1.792175	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster183	c10042_NODE_10..	NODE_10042_length_6012_cov_1.346474	t2pks	PKSother		
CS202_c00001_NODE_1_...cluster184	c10166_NODE_10..	NODE_10166_length_5957_cov_2.639966	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster185	c10335_NODE_10..	NODE_10335_length_5885_cov_1.777874	terpene	Terpene		
CS202_c00001_NODE_1_...cluster186	c10659_NODE_10..	NODE_10659_length_5758_cov_1.725626	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster187	c10870_NODE_10..	NODE_10870_length_5671_cov_1.853535	terpene	Terpene		
CS202_c00001_NODE_1_...cluster188	c11032_NODE_11..	NODE_11032_length_5612_cov_1.918140	terpene	Terpene		
CS202_c00001_NODE_1_...cluster189	c11224_NODE_11..	NODE_11224_length_5550_cov_1.709570	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster190	c11513_NODE_11..	NODE_11513_length_5449_cov_6.809846	terpene	Terpene		
CS202_c00001_NODE_1_...cluster191	c11903_NODE_11..	NODE_11903_length_5335_cov_1.273425	terpene	Terpene		
CS202_c00001_NODE_1_...cluster192	c12266_NODE_12..	NODE_12266_length_5221_cov_1.346879	bacteriocin	RiPPs		
CS202_c00001_NODE_1_...cluster193	c12707_NODE_12..	NODE_12707_length_5093_cov_1.905155	terpene	Terpene		
CS203_c00001_NODE_1_...cluster001	c00007_NODE_7_..	NODE_7_length_445432_cov_7.986122	terpene	Terpene		
CS203_c00001_NODE_1_...cluster002	c00007_NODE_7_..	NODE_7_length_445432_cov_7.986122	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster003	c00008_NODE_8_..	NODE_8_length_427552_cov_8.246895	other	Others		
CS203_c00001_NODE_1_...cluster004	c00008_NODE_8_..	NODE_8_length_427552_cov_8.246895	terpene	Terpene		
CS203_c00001_NODE_1_...cluster005	c00010_NODE_10..	NODE_10_length_382868_cov_4.117160	terpene	Terpene		
CS203_c00001_NODE_1_...cluster006	c00019_NODE_19..	NODE_19_length_301139_cov_8.935823	terpene	Terpene		
CS203_c00001_NODE_1_...cluster007	c00020_NODE_20..	NODE_20_length_296038_cov_5.748380	terpene	Terpene		
CS203_c00001_NODE_1_...cluster008	c00022_NODE_22..	NODE_22_length_278689_cov_4.590798	other	Others		
CS203_c00001_NODE_1_...cluster009	c00028_NODE_28..	NODE_28_length_254757_cov_4.297785	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster010	c00058_NODE_58..	NODE_58_length_193750_cov_3.755468	terpene	Terpene		
CS203_c00001_NODE_1_...cluster011	c00072_NODE_72..	NODE_72_length_178689_cov_15.599276	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster012	c00079_NODE_79..	NODE_79_length_176557_cov_8.024520	terpene	Terpene		
CS203_c00001_NODE_1_...cluster013	c00082_NODE_82..	NODE_82_length_174488_cov_6.221942	terpene	Terpene		
CS203_c00001_NODE_1_...cluster014	c00085_NODE_85..	NODE_85_length_172847_cov_5.770108	terpene	Terpene		
CS203_c00001_NODE_1_...cluster015	c00087_NODE_87..	NODE_87_length_172284_cov_7.146430	other	Others		
CS203_c00001_NODE_1_...cluster016	c00096_NODE_96..	NODE_96_length_166925_cov_7.958213	terpene	Terpene		
CS203_c00001_NODE_1_...cluster017	c00096_NODE_96..	NODE_96_length_166925_cov_7.958213	phosphonate	Others		
CS203_c00001_NODE_1_...cluster018	c00097_NODE_97..	NODE_97_length_165268_cov_3.809781	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster019	c00106_NODE_10..	NODE_106_length_157944_cov_3.804495	terpene	Terpene		
CS203_c00001_NODE_1_...cluster020	c00107_NODE_10..	NODE_107_length_157646_cov_4.303284	terpene	Terpene		
CS203_c00001_NODE_1_...cluster021	c00112_NODE_11..	NODE_112_length_156425_cov_14.399967	terpene	Terpene		
CS203_c00001_NODE_1_...cluster022	c00129_NODE_12..	NODE_129_length_147904_cov_9.932195	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster023	c00134_NODE_13..	NODE_134_length_146296_cov_8.502111	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster024	c00138_NODE_13..	NODE_138_length_143494_cov_3.249144	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster025	c00142_NODE_14..	NODE_142_length_142689_cov_3.954322	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster026	c00160_NODE_16..	NODE_160_length_135089_cov_3.868141	oligosaccharide	Saccharides		
CS203_c00001_NODE_1_...cluster027	c00178_NODE_17..	NODE_178_length_127799_cov_2.066162	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster028	c00179_NODE_17..	NODE_179_length_127728_cov_3.940118	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster029	c00200_NODE_20..	NODE_200_length_119536_cov_4.755940	terpene	Terpene		
CS203_c00001_NODE_1_...cluster030	c00212_NODE_21..	NODE_212_length_117497_cov_10.703681	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster031	c00214_NODE_21..	NODE_214_length_116938_cov_9.278535	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster032	c00219_NODE_21..	NODE_219_length_115418_cov_11.170655	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster033	c00220_NODE_22..	NODE_220_length_115002_cov_10.510294	other	Others		
CS203_c00001_NODE_1_...cluster034	c00224_NODE_22..	NODE_224_length_114052_cov_6.851938	terpene	Terpene		
CS203_c00001_NODE_1_...cluster035	c00232_NODE_23..	NODE_232_length_111902_cov_13.896211	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster036	c00252_NODE_25..	NODE_252_length_108059_cov_19.196420	bacteriocin-lantipeptide	RiPPs		
CS203_c00001_NODE_1_...cluster037	c00267_NODE_26..	NODE_267_length_105180_cov_7.312328	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster038	c00273_NODE_27..	NODE_273_length_104590_cov_5.884533	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster039	c00284_NODE_28..	NODE_284_length_102926_cov_4.471094	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster040	c00287_NODE_28..	NODE_287_length_101776_cov_9.942656	terpene	Terpene		
CS203_c00001_NODE_1_...cluster041	c00327_NODE_32..	NODE_327_length_95690_cov_6.311302	other	Others		
CS203_c00001_NODE_1_...cluster042	c00333_NODE_33..	NODE_333_length_94558_cov_2.846544	terpene	Terpene		
CS203_c00001_NODE_1_...cluster043	c00336_NODE_33..	NODE_336_length_93920_cov_8.199237	other	Others		
CS203_c00001_NODE_1_...cluster044	c00342_NODE_34..	NODE_342_length_92915_cov_3.501789	other	Others		
CS203_c00001_NODE_1_...cluster045	c00354_NODE_35..	NODE_354_length_91528_cov_4.256781	t2pks	PKSother		
CS203_c00001_NODE_1_...cluster046	c00360_NODE_36..	NODE_360_length_91089_cov_4.806469	other	Others		
CS203_c00001_NODE_1_...cluster047	c00365_NODE_36..	NODE_365_length_90584_cov_13.747040	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster048	c00381_NODE_38..	NODE_381_length_88558_cov_9.268661	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster049	c00395_NODE_39..	NODE_395_length_87095_cov_3.950557	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster050	c00397_NODE_39..	NODE_397_length_86984_cov_10.056369	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster051	c00400_NODE_40..	NODE_400_length_86562_cov_2.682455	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster052	c00409_NODE_40..	NODE_409_length_85816_cov_4.908460	other	Others		
CS203_c00001_NODE_1_...cluster053	c00460_NODE_46..	NODE_460_length_81579_cov_4.363564	other	Others		
CS203_c00001_NODE_1_...cluster054	c00476_NODE_47..	NODE_476_length_79574_cov_8.602225	terpene	Terpene		
CS203_c00001_NODE_1_...cluster055	c00489_NODE_48..	NODE_489_length_78009_cov_11.074831	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster056	c00500_NODE_50..	NODE_500_length_77468_cov_8.529810	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster057	c00510_NODE_51..	NODE_510_length_76126_cov_9.371215	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster058	c00541_NODE_54..	NODE_541_length_72919_cov_8.342744	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster059	c00604_NODE_60..	NODE_604_length_69186_cov_11.238883	other	Others		
CS203_c00001_NODE_1_...cluster060	c00663_NODE_66..	NODE_663_length_65079_cov_4.998445	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster061	c00679_NODE_67..	NODE_679_length_64100_cov_2.229581	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster062	c00687_NODE_68..	NODE_687_length_63265_cov_6.380563	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster063	c00702_NODE_70..	NODE_702_length_62325_cov_14.599714	terpene	Terpene		
CS203_c00001_NODE_1_...cluster064	c00727_NODE_72..	NODE_727_length_60918_cov_10.583063	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster065	c00733_NODE_73..	NODE_733_length_60507_cov_10.301375	terpene	Terpene		
CS203_c00001_NODE_1_...cluster066	c00759_NODE_75..	NODE_759_length_59381_cov_6.368498	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster067	c00762_NODE_76..	NODE_762_length_59021_cov_8.773152	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster068	c00777_NODE_77..	NODE_777_length_58759_cov_4.814692	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster069	c00792_NODE_79..	NODE_792_length_57994_cov_9.886999	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster070	c00806_NODE_80..	NODE_806_length_57060_cov_13.230868	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster071	c00816_NODE_81..	NODE_816_length_56598_cov_15.080555	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster072	c00820_NODE_82..	NODE_820_length_56493_cov_20.755154	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster073	c00827_NODE_82..	NODE_827_length_56237_cov_5.818018	t2pks	PKSother		
CS203_c00001_NODE_1_...cluster074	c00877_NODE_87..	NODE_877_length_54447_cov_9.611211	terpene	Terpene		
CS203_c00001_NODE_1_...cluster075	c00979_NODE_97..	NODE_979_length_50301_cov_2.702914	terpene	Terpene		
CS203_c00001_NODE_1_...cluster076	c00993_NODE_99..	NODE_993_length_49666_cov_17.762571	nucleoside	Others		
CS203_c00001_NODE_1_...cluster077	c01013_NODE_10..	NODE_1013_length_49050_cov_10.530405	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster078	c01014_NODE_10..	NODE_1014_length_49048_cov_4.617383	other	Others		
CS203_c00001_NODE_1_...cluster079	c01087_NODE_10..	NODE_1087_length_45997_cov_6.944408	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster080	c01095_NODE_10..	NODE_1095_length_45797_cov_2.954149	other	Others		
CS203_c00001_NODE_1_...cluster081	c01163_NODE_11..	NODE_1163_length_43977_cov_10.374253	terpene	Terpene		
CS203_c00001_NODE_1_...cluster082	c01179_NODE_11..	NODE_1179_length_43588_cov_19.502335	terpene	Terpene		
CS203_c00001_NODE_1_...cluster083	c01231_NODE_12..	NODE_1231_length_42386_cov_9.272344	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster084	c01247_NODE_12..	NODE_1247_length_41884_cov_3.053524	other	Others		
CS203_c00001_NODE_1_...cluster085	c01382_NODE_13..	NODE_1382_length_39390_cov_11.722716	other	Others		
CS203_c00001_NODE_1_...cluster086	c01385_NODE_13..	NODE_1385_length_39306_cov_3.262845	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster087	c01434_NODE_14..	NODE_1434_length_38150_cov_8.010125	terpene	Terpene		
CS203_c00001_NODE_1_...cluster088	c01452_NODE_14..	NODE_1452_length_37748_cov_11.508067	terpene	Terpene		
CS203_c00001_NODE_1_...cluster089	c01467_NODE_14..	NODE_1467_length_37470_cov_4.426211	terpene	Terpene		
CS203_c00001_NODE_1_...cluster090	c01482_NODE_14..	NODE_1482_length_37278_cov_2.448763	other	Others		
CS203_c00001_NODE_1_...cluster091	c01664_NODE_16..	NODE_1664_length_34252_cov_3.909919	terpene	Terpene		
CS203_c00001_NODE_1_...cluster092	c01675_NODE_16..	NODE_1675_length_33990_cov_3.288752	terpene	Terpene		
CS203_c00001_NODE_1_...cluster093	c01841_NODE_18..	NODE_1841_length_31731_cov_7.961840	terpene	Terpene		
CS203_c00001_NODE_1_...cluster094	c01842_NODE_18..	NODE_1842_length_31727_cov_9.235411	terpene	Terpene		
CS203_c00001_NODE_1_...cluster095	c01863_NODE_18..	NODE_1863_length_31537_cov_7.054441	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster096	c01877_NODE_18..	NODE_1877_length_31379_cov_3.421925	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster097	c01888_NODE_18..	NODE_1888_length_31309_cov_2.462575	terpene	Terpene		
CS203_c00001_NODE_1_...cluster098	c01916_NODE_19..	NODE_1916_length_30839_cov_20.579350	other	Others		
CS203_c00001_NODE_1_...cluster099	c01948_NODE_19..	NODE_1948_length_30355_cov_7.881104	terpene	Terpene		
CS203_c00001_NODE_1_...cluster100	c01969_NODE_19..	NODE_1969_length_30097_cov_2.221054	terpene	Terpene		
CS203_c00001_NODE_1_...cluster101	c02024_NODE_20..	NODE_2024_length_29614_cov_3.535965	terpene	Terpene		
CS203_c00001_NODE_1_...cluster102	c02063_NODE_20..	NODE_2063_length_29206_cov_2.726538	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster103	c02124_NODE_21..	NODE_2124_length_28455_cov_2.245870	terpene	Terpene		
CS203_c00001_NODE_1_...cluster104	c02148_NODE_21..	NODE_2148_length_28259_cov_2.696680	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster105	c02176_NODE_21..	NODE_2176_length_27918_cov_4.147062	terpene	Terpene		
CS203_c00001_NODE_1_...cluster106	c02227_NODE_22..	NODE_2227_length_27351_cov_7.291838	terpene	Terpene		
CS203_c00001_NODE_1_...cluster107	c02235_NODE_22..	NODE_2235_length_27234_cov_2.569004	terpene	Terpene		
CS203_c00001_NODE_1_...cluster108	c02240_NODE_22..	NODE_2240_length_27207_cov_1.485635	terpene	Terpene		
CS203_c00001_NODE_1_...cluster109	c02281_NODE_22..	NODE_2281_length_26573_cov_1.989110	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster110	c02489_NODE_24..	NODE_2489_length_24524_cov_2.297701	terpene	Terpene		
CS203_c00001_NODE_1_...cluster111	c02500_NODE_25..	NODE_2500_length_24423_cov_9.218143	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster112	c02585_NODE_25..	NODE_2585_length_23838_cov_6.533887	terpene	Terpene		
CS203_c00001_NODE_1_...cluster113	c02622_NODE_26..	NODE_2622_length_23519_cov_6.716655	terpene	Terpene		
CS203_c00001_NODE_1_...cluster114	c02628_NODE_26..	NODE_2628_length_23483_cov_8.696138	terpene	Terpene		
CS203_c00001_NODE_1_...cluster115	c02709_NODE_27..	NODE_2709_length_22951_cov_11.020242	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster116	c02780_NODE_27..	NODE_2780_length_22512_cov_3.837570	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster117	c02901_NODE_29..	NODE_2901_length_21739_cov_2.851194	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster118	c03105_NODE_31..	NODE_3105_length_20524_cov_2.485365	terpene	Terpene		
CS203_c00001_NODE_1_...cluster119	c03123_NODE_31..	NODE_3123_length_20433_cov_1.350389	terpene	Terpene		
CS203_c00001_NODE_1_...cluster120	c03187_NODE_31..	NODE_3187_length_20062_cov_3.113318	terpene	Terpene		
CS203_c00001_NODE_1_...cluster121	c03231_NODE_32..	NODE_3231_length_19877_cov_11.884810	terpene	Terpene		
CS203_c00001_NODE_1_...cluster122	c03289_NODE_32..	NODE_3289_length_19556_cov_6.877245	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster123	c03356_NODE_33..	NODE_3356_length_19216_cov_5.666195	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster124	c03446_NODE_34..	NODE_3446_length_18794_cov_6.082499	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster125	c03469_NODE_34..	NODE_3469_length_18671_cov_2.572045	terpene	Terpene		
CS203_c00001_NODE_1_...cluster126	c03493_NODE_34..	NODE_3493_length_18567_cov_2.056291	t3pks	PKSother		
CS203_c00001_NODE_1_...cluster127	c03509_NODE_35..	NODE_3509_length_18491_cov_2.271945	terpene	Terpene		
CS203_c00001_NODE_1_...cluster128	c03568_NODE_35..	NODE_3568_length_18222_cov_5.527328	terpene	Terpene		
CS203_c00001_NODE_1_...cluster129	c03590_NODE_35..	NODE_3590_length_18143_cov_6.577598	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster130	c03700_NODE_37..	NODE_3700_length_17711_cov_2.461954	terpene	Terpene		
CS203_c00001_NODE_1_...cluster131	c03714_NODE_37..	NODE_3714_length_17648_cov_4.596370	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster132	c03734_NODE_37..	NODE_3734_length_17569_cov_2.722108	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster133	c03758_NODE_37..	NODE_3758_length_17443_cov_3.348637	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster134	c03798_NODE_37..	NODE_3798_length_17248_cov_1.320951	other	Others		
CS203_c00001_NODE_1_...cluster135	c03839_NODE_38..	NODE_3839_length_17136_cov_4.875830	terpene	Terpene		
CS203_c00001_NODE_1_...cluster136	c03883_NODE_38..	NODE_3883_length_17004_cov_2.743082	lantipeptide	RiPPs		
CS203_c00001_NODE_1_...cluster137	c03897_NODE_38..	NODE_3897_length_16967_cov_5.905760	thiopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster138	c03938_NODE_39..	NODE_3938_length_16840_cov_1.706456	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster139	c03941_NODE_39..	NODE_3941_length_16811_cov_6.516123	terpene	Terpene		
CS203_c00001_NODE_1_...cluster140	c03967_NODE_39..	NODE_3967_length_16725_cov_5.903964	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster141	c04086_NODE_40..	NODE_4086_length_16306_cov_4.551456	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster142	c04095_NODE_40..	NODE_4095_length_16277_cov_9.043839	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster143	c04213_NODE_42..	NODE_4213_length_15823_cov_6.631052	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster144	c04349_NODE_43..	NODE_4349_length_15381_cov_1.471614	terpene	Terpene		
CS203_c00001_NODE_1_...cluster145	c04413_NODE_44..	NODE_4413_length_15172_cov_1.270123	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster146	c04429_NODE_44..	NODE_4429_length_15134_cov_14.464317	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster147	c04458_NODE_44..	NODE_4458_length_15045_cov_4.853667	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster148	c04528_NODE_45..	NODE_4528_length_14839_cov_1.570827	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster149	c04595_NODE_45..	NODE_4595_length_14674_cov_2.858390	other	Others		
CS203_c00001_NODE_1_...cluster150	c04670_NODE_46..	NODE_4670_length_14483_cov_1.649833	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster151	c04713_NODE_47..	NODE_4713_length_14365_cov_8.333123	bacteriocin	RiPPs		
CS203_c00001_NODE_1_...cluster152	c04814_NODE_48..	NODE_4814_length_14134_cov_1.975155	other	Others		
CS203_c00001_NODE_1_...cluster153	c04828_NODE_48..	NODE_4828_length_14112_cov_2.938148	terpene	Terpene		
CS203_c00001_NODE_1_...cluster154	c04863_NODE_48..	NODE_4863_length_14020_cov_5.626647	nucleoside	Others		
CS203_c00001_NODE_1_...cluster155	c04917_NODE_49..	NODE_4917_length_13897_cov_2.014089	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster156	c04941_NODE_49..	NODE_4941_length_13858_cov_2.227150	nucleoside	Others		
CS203_c00001_NODE_1_...cluster157	c04975_NODE_49..	NODE_4975_length_13777_cov_2.447985	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster158	c04988_NODE_49..	NODE_4988_length_13755_cov_2.339815	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster159	c05022_NODE_50..	NODE_5022_length_13692_cov_1.694582	t1pks	PKSI		
CS203_c00001_NODE_1_...cluster160	c05179_NODE_51..	NODE_5179_length_13354_cov_2.308460	lassopeptide	RiPPs		
CS203_c00001_NODE_1_...cluster161	c05399_NODE_53..	NODE_5399_length_12875_cov_6.359586	other	Others		
CS203_c00001_NODE_1_...cluster162	c05558_NODE_55..	NODE_5558_length_12580_cov_1.623063	terpene	Terpene		
CS203_c00001_NODE_1_...cluster163	c05638_NODE_56..	NODE_5638_length_12416_cov_1.468875	bacteriocin-lantipeptide	RiPPs		
CS203_c00001_NODE_1_...cluster164	c05653_NODE_56..	NODE_5653_length_12383_cov_1.714997	terpene	Terpene		
CS203_c00001_NODE_1_...cluster165	c05686_NODE_56..	NODE_5686_length_12316_cov_3.865781	bacteriocin	RiPPs		
